Date,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,cogs,Rating
2019-03-18,439-54-7422,A,Yangon,Normal,Female,Electronic accessories,51.19,4,10.238,214.998,Credit card,204.76,4.7
2019-03-19,548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,Cash,166.68,7.6
2019-03-19,898-04-2717,A,Yangon,Normal,Male,Fashion accessories,76.4,9,34.38,721.98,Ewallet,687.6,7.5
2019-03-19,301-81-8610,B,Mandalay,Member,Male,Fashion accessories,25.42,8,10.168,213.528,Credit card,203.36,6.7
2019-03-19,155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,Ewallet,708.4,4.7
2019-03-19,593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,Credit card,15.5,7.4
2019-03-19,318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,Cash,46.2,6.3
2019-03-19,574-22-5561,C,Naypyitaw,Member,Female,Fashion accessories,82.63,10,41.315,867.615,Ewallet,826.3,7.9
2019-03-19,751-69-0068,C,Naypyitaw,Normal,Male,Sports and travel,99.24,9,44.658,937.818,Ewallet,893.16,9.0
2019-03-19,737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,Credit card,93.16,5.9
2019-03-19,850-41-9669,A,Yangon,Normal,Female,Electronic accessories,75.06,9,33.777,709.317,Ewallet,675.54,6.2
2019-03-19,701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,Ewallet,155.24,4.9
2019-03-19,568-90-5112,C,Naypyitaw,Normal,Male,Health and beauty,66.14,4,13.228,277.788,Credit card,264.56,5.6
2019-03-19,716-39-1409,B,Mandalay,Normal,Male,Health and beauty,30.35,7,10.6225,223.0725,Cash,212.45,8.0
2019-03-19,728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,Ewallet,302.12,8.3
2019-03-19,462-78-5240,C,Naypyitaw,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,Cash,53.22,4.2
2019-03-19,831-07-6050,A,Yangon,Normal,Male,Electronic accessories,32.71,5,8.1775,171.7275,Credit card,163.55,9.9
2019-03-20,451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,Cash,499.02,7.3
2019-03-20,632-32-4574,B,Mandalay,Normal,Male,Sports and travel,75.92,8,30.368,637.728,Cash,607.36,5.5
2019-03-20,514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,Cash,198.5,9.0
2019-03-20,509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,Ewallet,348.48,4.2
2019-03-20,102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,Cash,126.25,6.1
2019-03-20,760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,Ewallet,447.06,5.0
2019-03-20,650-98-6268,B,Mandalay,Member,Female,Food and beverages,20.87,3,3.1305,65.7405,Credit card,62.61,8.0
2019-03-20,436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,Cash,91.61,9.8
2019-03-20,537-72-0426,C,Naypyitaw,Member,Male,Fashion accessories,70.99,10,35.495,745.395,Cash,709.9,5.7
2019-03-20,142-63-6033,B,Mandalay,Normal,Male,Home and lifestyle,92.36,5,23.09,484.89,Ewallet,461.8,4.9
2019-03-20,182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,Credit card,239.73,5.0
2019-03-20,213-72-6612,A,Yangon,Normal,Male,Food and beverages,43.25,2,4.325,90.825,Cash,86.5,6.2
2019-03-20,574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,Cash,33.63,5.6
2019-03-20,805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,Cash,845.64,9.8
2019-03-20,828-61-5674,A,Yangon,Member,Male,Sports and travel,44.02,10,22.01,462.21,Credit card,440.2,9.6
2019-03-21,827-26-2100,A,Yangon,Member,Male,Home and lifestyle,33.84,9,15.228,319.788,Ewallet,304.56,8.8
2019-03-21,500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,Ewallet,343.74,5.9
2019-03-21,448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,Credit card,720.16,4.5
2019-03-21,512-98-1403,A,Yangon,Member,Female,Electronic accessories,26.48,3,3.972,83.412,Ewallet,79.44,4.7
2019-03-21,527-09-6272,A,Yangon,Member,Female,Electronic accessories,28.45,5,7.1125,149.3625,Credit card,142.25,9.1
2019-03-21,438-01-4015,B,Mandalay,Member,Female,Sports and travel,49.49,4,9.898,207.858,Ewallet,197.96,6.6
2019-03-22,616-24-2851,B,Mandalay,Member,Female,Fashion accessories,17.87,4,3.574,75.054,Ewallet,71.48,6.5
2019-03-22,630-74-5166,A,Yangon,Normal,Male,Sports and travel,62.13,6,18.639,391.419,Cash,372.78,7.4
2019-03-22,394-30-3170,B,Mandalay,Member,Female,Sports and travel,88.43,8,35.372,742.812,Credit card,707.44,4.3
2019-03-22,886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,Credit card,282.8,4.5
2019-03-22,227-03-5010,A,Yangon,Member,Female,Home and lifestyle,52.59,8,21.036,441.756,Credit card,420.72,8.5
2019-03-22,802-43-8934,A,Yangon,Normal,Male,Home and lifestyle,18.28,1,0.914,19.194,Credit card,18.28,8.3
2019-03-22,674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,Cash,95.15,6.0
2019-03-22,554-53-3790,B,Mandalay,Normal,Male,Sports and travel,37.02,6,11.106,233.226,Cash,222.12,4.5
2019-03-22,472-15-9636,A,Yangon,Normal,Male,Home and lifestyle,50.93,8,20.372,427.812,Ewallet,407.44,9.2
2019-03-22,550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,Credit card,429.55,8.6
2019-03-23,865-92-6136,A,Yangon,Normal,Male,Food and beverages,52.75,3,7.9125,166.1625,Ewallet,158.25,9.3
2019-03-23,386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,Credit card,568.4,8.1
2019-03-23,608-96-3517,B,Mandalay,Member,Female,Fashion accessories,91.54,4,18.308,384.468,Credit card,366.16,4.8
2019-03-23,856-22-8149,A,Yangon,Normal,Female,Home and lifestyle,25.29,1,1.2645,26.5545,Ewallet,25.29,6.1
2019-03-23,884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,Ewallet,734.7,9.5
2019-03-23,474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,Ewallet,471.73,6.9
2019-03-23,795-49-7276,A,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,Ewallet,148.6,8.3
2019-03-23,407-63-8975,A,Yangon,Normal,Male,Food and beverages,73.88,6,22.164,465.444,Ewallet,443.28,4.4
2019-03-23,333-73-7901,C,Naypyitaw,Normal,Female,Health and beauty,54.92,8,21.968,461.328,Ewallet,439.36,7.6
2019-03-23,851-28-6367,A,Yangon,Member,Male,Sports and travel,15.5,10,7.75,162.75,Ewallet,155.0,8.0
2019-03-23,733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,Cash,389.27,8.5
2019-03-24,835-16-0096,C,Naypyitaw,Member,Male,Sports and travel,14.7,5,3.675,77.175,Ewallet,73.5,8.5
2019-03-24,468-88-0009,A,Yangon,Member,Male,Home and lifestyle,65.94,4,13.188,276.948,Cash,263.76,6.0
2019-03-24,725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,Credit card,352.5,5.9
2019-03-24,538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,Cash,649.5,5.2
2019-03-24,560-30-5617,B,Mandalay,Normal,Female,Sports and travel,24.77,5,6.1925,130.0425,Cash,123.85,8.5
2019-03-24,588-01-7461,C,Naypyitaw,Normal,Female,Food and beverages,33.98,9,15.291,321.111,Cash,305.82,4.2
2019-03-24,641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,Ewallet,599.52,7.1
2019-03-24,334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,Ewallet,140.64,9.6
2019-03-24,118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,Cash,313.52,7.9
2019-03-24,851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,Credit card,414.4,6.6
2019-03-24,593-95-4461,C,Naypyitaw,Member,Male,Home and lifestyle,74.86,1,3.743,78.603,Cash,74.86,6.9
2019-03-25,699-14-3026,C,Naypyitaw,Normal,Male,Electronic accessories,85.39,7,29.8865,627.6165,Ewallet,597.73,4.1
2019-03-25,282-35-2475,B,Mandalay,Normal,Female,Sports and travel,93.31,2,9.331,195.951,Cash,186.62,6.3
2019-03-25,134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,Cash,135.24,6.9
2019-03-25,362-58-8315,C,Naypyitaw,Normal,Male,Fashion accessories,76.52,5,19.13,401.73,Cash,382.6,9.9
2019-03-25,605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,Cash,47.4,9.5
2019-03-25,340-66-0321,A,Yangon,Member,Male,Electronic accessories,36.36,4,7.272,152.712,Cash,145.44,7.6
2019-03-25,366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,Ewallet,211.56,6.7
2019-03-25,156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,Ewallet,221.56,8.0
2019-03-25,110-05-6330,C,Naypyitaw,Normal,Female,Food and beverages,39.43,6,11.829,248.409,Credit card,236.58,9.4
2019-03-26,859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,Credit card,168.5,5.3
2019-03-26,449-27-2918,B,Mandalay,Member,Female,Sports and travel,39.12,1,1.956,41.076,Credit card,39.12,9.6
2019-03-26,848-24-9445,C,Naypyitaw,Member,Male,Health and beauty,43.7,2,4.37,91.77,Cash,87.4,4.9
2019-03-26,595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,Credit card,138.65,4.2
2019-03-26,487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,Credit card,110.61,8.0
2019-03-26,587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,Ewallet,53.45,7.6
2019-03-26,236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,Ewallet,146.79,8.4
2019-03-26,760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,Credit card,123.84,8.5
2019-03-26,163-56-7055,C,Naypyitaw,Member,Male,Fashion accessories,48.71,1,2.4355,51.1455,Cash,48.71,4.1
2019-03-26,411-77-0180,A,Yangon,Member,Male,Electronic accessories,72.2,7,25.27,530.67,Ewallet,505.4,4.3
2019-03-26,797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,Cash,257.08,7.7
2019-03-26,807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,Cash,52.38,5.8
2019-03-26,734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,Credit card,137.13,7.7
2019-03-27,278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,Cash,157.02,9.2
2019-03-27,423-57-2993,B,Mandalay,Normal,Male,Sports and travel,93.39,6,28.017,588.357,Ewallet,560.34,10.0
2019-03-27,176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,Credit card,96.96,4.3
2019-03-27,794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,Ewallet,111.34,6.0
2019-03-27,106-35-6779,A,Yangon,Member,Male,Home and lifestyle,44.34,2,4.434,93.114,Cash,88.68,5.8
2019-03-27,633-44-8566,A,Yangon,Member,Male,Food and beverages,49.38,7,17.283,362.943,Credit card,345.66,7.3
2019-03-27,186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.034,Ewallet,159.08,6.2
2019-03-27,313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,Credit card,87.45,7.3
2019-03-27,702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,Cash,898.38,6.6
2019-03-27,238-49-0436,A,Yangon,Normal,Male,Health and beauty,32.46,8,12.984,272.664,Credit card,259.68,4.9
2019-03-28,212-62-1842,A,Yangon,Normal,Male,Food and beverages,58.26,6,17.478,367.038,Cash,349.56,9.9
2019-03-28,857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,Ewallet,500.22,4.5
2019-03-28,531-80-1784,A,Yangon,Normal,Male,Electronic accessories,26.02,7,9.107,191.247,Cash,182.14,5.1
2019-03-28,573-58-9734,B,Mandalay,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,Ewallet,91.11,5.1
2019-03-28,420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,Credit card,215.04,9.2
2019-03-28,470-32-9057,A,Yangon,Member,Male,Food and beverages,51.34,5,12.835,269.535,Credit card,256.7,9.1
2019-03-28,633-09-3463,C,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,7.1475,150.0975,Credit card,142.95,9.5
2019-03-28,333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,Cash,70.56,4.2
2019-03-28,266-76-6436,C,Naypyitaw,Member,Female,Food and beverages,38.6,3,5.79,121.59,Ewallet,115.8,7.5
2019-03-28,544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,Credit card,199.16,6.4
2019-03-29,291-21-5991,B,Mandalay,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,Cash,306.45,7.0
2019-03-29,186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,Cash,502.39,8.9
2019-03-29,218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,Ewallet,217.26,8.2
2019-03-29,267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,Ewallet,823.4,4.3
2019-03-29,829-34-3910,A,Yangon,Normal,Female,Health and beauty,71.38,10,35.69,749.49,Cash,713.8,5.7
2019-03-29,727-75-6477,C,Naypyitaw,Normal,Male,Electronic accessories,28.84,4,5.768,121.128,Cash,115.36,6.4
2019-03-29,425-85-2085,B,Mandalay,Member,Male,Health and beauty,54.86,5,13.715,288.015,Ewallet,274.3,9.8
2019-03-29,766-85-7061,B,Mandalay,Normal,Male,Health and beauty,87.87,10,43.935,922.635,Ewallet,878.7,5.1
2019-03-30,286-01-5402,A,Yangon,Normal,Female,Sports and travel,40.23,7,14.0805,295.6905,Cash,281.61,9.6
2019-03-30,131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,Credit card,580.16,4.0
2019-03-30,642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,Cash,186.8,5.5
2019-03-30,731-59-7531,B,Mandalay,Member,Male,Health and beauty,72.57,8,29.028,609.588,Cash,580.56,4.6
2019-03-30,778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,Cash,421.26,7.4
2019-03-30,291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,Ewallet,206.52,7.5
2019-03-30,743-04-1105,B,Mandalay,Member,Male,Health and beauty,97.22,9,43.749,918.729,Ewallet,874.98,6.0
2019-03-30,115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,Credit card,81.44,9.5
2019-03-30,364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,304.983,Cash,290.46,6.7
2019-03-30,361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,Cash,447.4,7.4
2019-03-30,676-39-6028,A,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,Cash,322.2,6.6
